Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
SNEA.S3NB1010S400C0,2017.03,1298,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2018.03,1360,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2019.03,1522,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2020.03,1964,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2021.03,2774,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2022.03,2471,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2023.03,1996,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S400C0,2024.03,2546,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Non-profit institutions serving households,All control,
SNEA.S3NB1010S500C1,1999.03,793,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2000.03,3887,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2001.03,219,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2002.03,848,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2003.03,-2998,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2004.03,-1441,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2005.03,-1016,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2006.03,-2974,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2007.03,-1392,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2008.03,2361,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2009.03,682,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2010.03,4356,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2011.03,27290,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2012.03,11067,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2013.03,4806,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2014.03,4173,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2015.03,2201,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2016.03,2866,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2017.03,3728,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2018.03,2769,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2019.03,4172,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2020.03,8756,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2021.03,21839,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2022.03,12980,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2023.03,6725,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S500C1,2024.03,12347,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Households,National private control,
SNEA.S3NB1010S600C2,1999.03,3166,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2000.03,5780,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2001.03,2764,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2002.03,1618,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2003.03,2578,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2004.03,4057,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2005.03,7943,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2006.03,12738,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2007.03,11617,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2008.03,12398,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2009.03,13460,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2010.03,2832,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2011.03,-16136,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2012.03,5623,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2013.03,7948,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2014.03,5864,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2015.03,8144,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2016.03,6189,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2017.03,4909,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2018.03,9136,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2019.03,12129,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2020.03,7845,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2021.03,8508,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2022.03,23621,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2023.03,28921,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1010S600C2,2024.03,23798,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Capital accumulation,Rest of the world,Foreign control,
SNEA.S3NB1011S100C0,1999.03,15727,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2000.03,15998,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2001.03,16847,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2002.03,18512,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2003.03,21557,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2004.03,20343,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2005.03,18863,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2006.03,16969,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2007.03,15548,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2008.03,13988,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2009.03,16358,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2010.03,24522,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2011.03,32519,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2012.03,21721,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2013.03,23085,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2014.03,26997,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2015.03,28622,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2016.03,31703,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2017.03,34752,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2018.03,33969,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2019.03,37135,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2020.03,39644,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2021.03,48574,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2022.03,44298,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2023.03,53586,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S100C0,2024.03,51962,REVISED,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Non-financial business enterprises,All control,
SNEA.S3NB1011S111C3,1999.03,1082,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Corporate business enterprises,Central government control,
SNEA.S3NB1011S111C3,2000.03,1101,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Corporate business enterprises,Central government control,
SNEA.S3NB1011S111C3,2001.03,913,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Corporate business enterprises,Central government control,
SNEA.S3NB1011S111C3,2002.03,1015,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Corporate business enterprises,Central government control,
SNEA.S3NB1011S111C3,2003.03,1528,FINAL,Dollars,6,National Accounts - SNA 2008 - SNE,Current Prices,Finance of capital accumulation,Corporate business enterprises,Central government control,
